1199
1199
1199
1199
1046.307861
1257
1257
1257
1257
1257
1199.206421
1331
1331
1331
1366.823608
1721
1721
1721
1690.637939
1696
1597.527466
1665
1665
1370.911499
1634
1531.536377
2006
1548.549927
1634
1494.703979
1473.311523
1700
1531.4729
1420.238037
1549.667969
1698.203491
1767
1739.548462
1723.418579
1824.878662
1542.434082
1420.371094
1392.17749
1827.097656
1383.709106
1920.922974
1169.931274
1578.226685
1436.830688
1302.803223
1112.511963
933.100281
1025.332397
502.651489
633.791565
500.732971
602.499084
520.323486
569.394104
363.429077
499.664185
386.703369
335.422607
276.437714
462.141663
270.284546
240.75592
378.097809
214.683823
186.446289
320.342255
235.711777
281.053772
206.143402
248.10318
201.118393
227.060593
170.264908
162.711731
194
161.126556
160.057297
177.17923
166.115585
159.053757
142
139.012863
76.671082
